Crash ID,Contributing Factors,Crash Date,Crash Month,Crash Total Injury Count,Day of Week,Hour of Day,Intersecting Street Name,Latitude,Longitude,Number of Lanes,Road Class,Roadway Type,Speed Limit,Street Name,Surface Condition,Weather Condition,Charge,Citation,Person Age,Person Gender
18725296,CHANGED LANE WHEN UNSAFE,1/27/2022,1,0,THURSDAY,18:00 - 18:59,N/A,33.23000247,-97.17465305,5,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,49,1 - MALE
18725296,CHANGED LANE WHEN UNSAFE,1/27/2022,1,0,THURSDAY,18:00 - 18:59,N/A,33.23000247,-97.17465305,5,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,50,2 - FEMALE
18719024,FAILED TO CONTROL SPEED,1/28/2022,1,1,FRIDAY,02:00 - 02:59,N/A,33.19657746,-97.12079,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0077,1 - DRY,1 - CLEAR,FAIL TO CONTROL SPEED,10439499,28,2 - FEMALE
18719024,FAILED TO CONTROL SPEED,1/28/2022,1,1,FRIDAY,02:00 - 02:59,N/A,33.19657746,-97.12079,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,33,1 - MALE
18719154,HAD BEEN DRINKING,1/28/2022,1,0,FRIDAY,23:00 - 23:59,N/A,33.15683915,-97.0992331,No Data,CITY STREET,No Data,30,LIPIZZAN DR,1 - DRY,1 - CLEAR,DRIVING WHILE INTOXICATED W/OPEN CONTAINER,No Data,25,1 - MALE
18719154,HAD BEEN DRINKING,1/28/2022,1,0,FRIDAY,23:00 - 23:59,N/A,33.15683915,-97.0992331,No Data,CITY STREET,No Data,30,LIPIZZAN DR,1 - DRY,1 - CLEAR,NO CHARGES,No Data,33,2 - FEMALE
18719154,HAD BEEN DRINKING,1/28/2022,1,0,FRIDAY,23:00 - 23:59,N/A,33.15683915,-97.0992331,No Data,CITY STREET,No Data,30,LIPIZZAN DR,1 - DRY,1 - CLEAR,NO CHARGES,No Data,44,2 - FEMALE
18720253,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE;WRONG SIDE - APPROACH OR INTERSECTION,1/28/2022,1,1,FRIDAY,16:00 - 16:59,N/A,33.21254006,-97.15796245,No Data,CITY STREET,No Data,30,AVENUE G,1 - DRY,1 - CLEAR,NO CHARGES,No Data,42,1 - MALE
18720253,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE;WRONG SIDE - APPROACH OR INTERSECTION,1/28/2022,1,1,FRIDAY,16:00 - 16:59,N/A,33.21254006,-97.15796245,No Data,CITY STREET,No Data,30,AVENUE G,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,1 - MALE
18720253,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE;WRONG SIDE - APPROACH OR INTERSECTION,1/28/2022,1,1,FRIDAY,16:00 - 16:59,N/A,33.21254006,-97.15796245,No Data,CITY STREET,No Data,30,AVENUE G,1 - DRY,1 - CLEAR,NO CHARGES,No Data,27,2 - FEMALE
18720578,FAILED TO CONTROL SPEED;UNSAFE SPEED,1/28/2022,1,0,FRIDAY,10:00 - 10:59,US0380,33.23086342,-97.13370194,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,20,2 - FEMALE
18720578,FAILED TO CONTROL SPEED;UNSAFE SPEED,1/28/2022,1,0,FRIDAY,10:00 - 10:59,US0380,33.23086342,-97.13370194,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,US0380,1 - DRY,1 - CLEAR,DL NO DRIVERS LICENSE,10441754,16,1 - MALE
18720579,DISREGARD TURN MARKS AT INTERSECTION,1/28/2022,1,0,FRIDAY,07:00 - 07:59,US0077,33.19354219,-97.1241293,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",40,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,2 - FEMALE
18720579,DISREGARD TURN MARKS AT INTERSECTION,1/28/2022,1,0,FRIDAY,07:00 - 07:59,US0077,33.19354219,-97.1241293,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",40,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,41,2 - FEMALE
18721189,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,1/28/2022,1,0,FRIDAY,18:00 - 18:59,N/A,33.19317082,-97.12418453,4,CITY STREET,"4 OR MORE LANES, DIVIDED",35,FM2181,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
18721189,DRIVER INATTENTION;FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,1/28/2022,1,0,FRIDAY,18:00 - 18:59,N/A,33.19317082,-97.12418453,4,CITY STREET,"4 OR MORE LANES, DIVIDED",35,FM2181,1 - DRY,1 - CLEAR,NO CHARGES,No Data,70,2 - FEMALE
18723934,FAILED TO CONTROL SPEED; HAD BEEN DRINKING,1/28/2022,1,0,FRIDAY,20:00 - 20:59,N/A,33.23213586,-97.13102891,4,FARM TO MARKET,"4 OR MORE LANES, UNDIVIDED",35,FM0428,1 - DRY,2 - CLOUDY,DRIVING WHILE INTOXICATED,No Data,21,1 - MALE
18723960,CHANGED LANE WHEN UNSAFE,1/28/2022,1,0,FRIDAY,08:00 - 08:59,N/A,33.2308613,-97.19688206,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,1 - MALE
18723960,CHANGED LANE WHEN UNSAFE,1/28/2022,1,0,FRIDAY,08:00 - 08:59,N/A,33.2308613,-97.19688206,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",50,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,66,1 - MALE
18729459,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,1/28/2022,1,0,FRIDAY,11:00 - 11:59,E WINDSOR DR,33.24463418,-97.12240246,No Data,CITY STREET,No Data,30,STUART RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,83,2 - FEMALE
18729459,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,1/28/2022,1,0,FRIDAY,11:00 - 11:59,E WINDSOR DR,33.24463418,-97.12240246,No Data,CITY STREET,No Data,30,STUART RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,38,2 - FEMALE
18719551,FAILED TO CONTROL SPEED,1/29/2022,1,1,SATURDAY,11:00 - 11:59,N/A,33.22996432,-97.17359022,6,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,49,2 - FEMALE
18719551,FAILED TO CONTROL SPEED,1/29/2022,1,1,SATURDAY,11:00 - 11:59,N/A,33.22996432,-97.17359022,6,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,44,2 - FEMALE
18721209,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/29/2022,1,0,SATURDAY,03:00 - 03:59,US0377,33.23085022,-97.13278961,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",45,US0077,1 - DRY,1 - CLEAR,FAIL TO YIELD ROW LEFT TURN,10439740,18,1 - MALE
18721209,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/29/2022,1,0,SATURDAY,03:00 - 03:59,US0377,33.23085022,-97.13278961,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",45,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,25,1 - MALE
18723969,DISREGARD STOP AND GO SIGNAL,1/29/2022,1,0,SATURDAY,20:00 - 20:59,SL0288,33.21290419,-97.09079247,No Data,US & STATE HIGHWAYS,No Data,50,FM 426,1 - DRY,1 - CLEAR,"NO DL, FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY",10410257,19,2 - FEMALE
18723969,DISREGARD STOP AND GO SIGNAL,1/29/2022,1,0,SATURDAY,20:00 - 20:59,SL0288,33.21290419,-97.09079247,No Data,US & STATE HIGHWAYS,No Data,50,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,26,2 - FEMALE
18735569,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/29/2022,1,1,SATURDAY,14:00 - 14:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,64,2 - FEMALE
18735569,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/29/2022,1,1,SATURDAY,14:00 - 14:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,25,2 - FEMALE
18735569,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/29/2022,1,1,SATURDAY,14:00 - 14:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,4,2 - FEMALE
18735569,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/29/2022,1,1,SATURDAY,14:00 - 14:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",40,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,4,1 - MALE
18735733,DISTRACTION IN VEHICLE; DRIVER INATTENTION; FAILED TO CONTROL SPEED; FAILED TO HEED WARNING SIGN,1/29/2022,1,0,SATURDAY,03:00 - 03:59,N/A,33.21030602,-97.16281614,No Data,INTERSTATE,No Data,45,N I 35,1 - DRY,1 - CLEAR,NO CHARGES,No Data,31,1 - MALE
18736989,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/29/2022,1,0,SATURDAY,16:00 - 16:59,SL0288,33.21290419,-97.09079247,No Data,US & STATE HIGHWAYS,No Data,45,FM 426,1 - DRY,1 - CLEAR,FAILED TO YIELD ROW - TURNING LEFT,10384277,40,1 - MALE
18736989,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/29/2022,1,0,SATURDAY,16:00 - 16:59,SL0288,33.21290419,-97.09079247,No Data,US & STATE HIGHWAYS,No Data,45,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,47,1 - MALE
18736989,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/29/2022,1,0,SATURDAY,16:00 - 16:59,SL0288,33.21290419,-97.09079247,No Data,US & STATE HIGHWAYS,No Data,45,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,1 - MALE
18745241,NONE,1/29/2022,1,1,SATURDAY,23:00 - 23:59,NOT REPORTED,33.32946595,-97.18076718,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",75,IH0035,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
18745241,NONE,1/29/2022,1,1,SATURDAY,23:00 - 23:59,NOT REPORTED,33.32946595,-97.18076718,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",75,IH0035,1 - DRY,1 - CLEAR,NO CHARGES,No Data,27,1 - MALE
18745241,NONE,1/29/2022,1,1,SATURDAY,23:00 - 23:59,NOT REPORTED,33.32946595,-97.18076718,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",75,IH0035,1 - DRY,1 - CLEAR,NO CHARGES,No Data,36,2 - FEMALE
18745241,NONE,1/29/2022,1,1,SATURDAY,23:00 - 23:59,NOT REPORTED,33.32946595,-97.18076718,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",75,IH0035,1 - DRY,1 - CLEAR,NO CHARGES,No Data,15,2 - FEMALE
18745241,NONE,1/29/2022,1,1,SATURDAY,23:00 - 23:59,NOT REPORTED,33.32946595,-97.18076718,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",75,IH0035,1 - DRY,1 - CLEAR,NO CHARGES,No Data,13,2 - FEMALE
18745241,NONE,1/29/2022,1,1,SATURDAY,23:00 - 23:59,NOT REPORTED,33.32946595,-97.18076718,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",75,IH0035,1 - DRY,1 - CLEAR,NO CHARGES,No Data,46,2 - FEMALE
18748408,BACKED WITHOUT SAFETY,1/29/2022,1,0,SATURDAY,12:00 - 12:59,N/A,33.24837028,-97.10611507,No Data,CITY STREET,No Data,30,MARIANNE CIR,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
18748450,FAILED TO DRIVE IN SINGLE LANE; UNDER INFLUENCE - ALCOHOL,1/29/2022,1,0,SATURDAY,06:00 - 06:59,N/A,33.18520258,-97.09411821,No Data,CITY STREET,No Data,30,BERRY DOWN LN,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
18721250,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,0,SUNDAY,18:00 - 18:59,N CARROLL BLVD,33.23087407,-97.1370566,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",35,US0380,1 - DRY,1 - CLEAR,FAILURE TO YIELD RIGHT OF WAY,10442237,21,1 - MALE
18721250,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,0,SUNDAY,18:00 - 18:59,N CARROLL BLVD,33.23087407,-97.1370566,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",35,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,30,1 - MALE
18721250,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,0,SUNDAY,18:00 - 18:59,N CARROLL BLVD,33.23087407,-97.1370566,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",35,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,26,1 - MALE
18723987,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,0,SUNDAY,12:00 - 12:59,UNKNOWN,33.19893909,-97.12245258,No Data,US & STATE HIGHWAYS,No Data,35,TEASLEY LN,1 - DRY,1 - CLEAR,FAIL TO YIELD ROW TURNING LEFT,10409800,42,2 - FEMALE
18723987,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,0,SUNDAY,12:00 - 12:59,UNKNOWN,33.19893909,-97.12245258,No Data,US & STATE HIGHWAYS,No Data,35,TEASLEY LN,1 - DRY,1 - CLEAR,NO CHARGES,No Data,13,1 - MALE
18723987,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,0,SUNDAY,12:00 - 12:59,UNKNOWN,33.19893909,-97.12245258,No Data,US & STATE HIGHWAYS,No Data,35,TEASLEY LN,1 - DRY,1 - CLEAR,NO CHARGES,No Data,20,1 - MALE
18723987,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,0,SUNDAY,12:00 - 12:59,UNKNOWN,33.19893909,-97.12245258,No Data,US & STATE HIGHWAYS,No Data,35,TEASLEY LN,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,2 - FEMALE
18724248,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,6,SUNDAY,15:00 - 15:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,FAILED TO YIELD - LEFT TURN,10441755,28,1 - MALE
18724248,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,6,SUNDAY,15:00 - 15:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,1 - MALE
18724248,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,6,SUNDAY,15:00 - 15:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,36,2 - FEMALE
18724248,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,6,SUNDAY,15:00 - 15:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,42,2 - FEMALE
18724248,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,6,SUNDAY,15:00 - 15:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,12,2 - FEMALE
18724248,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,6,SUNDAY,15:00 - 15:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,1 - MALE
18724248,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,1/30/2022,1,6,SUNDAY,15:00 - 15:59,BRINKER RD,33.19303917,-97.09598119,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,SL0288,1 - DRY,1 - CLEAR,NO CHARGES,No Data,65,1 - MALE
18725299,FAILED TO DRIVE IN SINGLE LANE,1/30/2022,1,0,SUNDAY,03:00 - 03:59,N/A,33.21744629,-97.12018615,No Data,CITY STREET,No Data,30,CRAWFORD ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,31,1 - MALE
18725299,FAILED TO DRIVE IN SINGLE LANE,1/30/2022,1,0,SUNDAY,03:00 - 03:59,N/A,33.21744629,-97.12018615,No Data,CITY STREET,No Data,30,CRAWFORD ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
18742997,DRIVER INATTENTION,1/30/2022,1,0,SUNDAY,18:00 - 18:59,HICKORY CREEK RD,33.15194217,-97.14188873,2,FARM TO MARKET,"2 LANE, 2 WAY",50,FM1830,1 - DRY,1 - CLEAR,NO CHARGES,No Data,27,2 - FEMALE
18722562,BACKED WITHOUT SAFETY,1/31/2022,1,0,MONDAY,08:00 - 08:59,N/A,33.26366221,-97.17724947,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,23,1 - MALE
18722562,BACKED WITHOUT SAFETY,1/31/2022,1,0,MONDAY,08:00 - 08:59,N/A,33.26366221,-97.17724947,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,2 - FEMALE
18723051,FAULTY EVASIVE ACTION,1/31/2022,1,0,MONDAY,05:00 - 05:59,NOT REPORTED,33.19952943,-97.14450165,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,52,1 - MALE
18723051,FAULTY EVASIVE ACTION,1/31/2022,1,0,MONDAY,05:00 - 05:59,NOT REPORTED,33.19952943,-97.14450165,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,39,1 - MALE
18723059,FAILED TO CONTROL SPEED,1/31/2022,1,0,MONDAY,09:00 - 09:59,N/A,33.21218122,-97.16688849,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,1 - MALE
18723059,FAILED TO CONTROL SPEED,1/31/2022,1,0,MONDAY,09:00 - 09:59,N/A,33.21218122,-97.16688849,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",50,IH0035,1 - DRY,1 - CLEAR,NO CHARGES,No Data,53,2 - FEMALE
18723066,OTHER (EXPLAIN IN NARRATIVE),1/31/2022,1,0,MONDAY,10:00 - 10:59,N/A,33.18435936,-97.08553532,No Data,CITY STREET,No Data,45,S MAYHILL RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
18723066,OTHER (EXPLAIN IN NARRATIVE),1/31/2022,1,0,MONDAY,10:00 - 10:59,N/A,33.18435936,-97.08553532,No Data,CITY STREET,No Data,45,S MAYHILL RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,23,2 - FEMALE
18723066,OTHER (EXPLAIN IN NARRATIVE),1/31/2022,1,0,MONDAY,10:00 - 10:59,N/A,33.18435936,-97.08553532,No Data,CITY STREET,No Data,45,S MAYHILL RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,2,1 - MALE
18723066,OTHER (EXPLAIN IN NARRATIVE),1/31/2022,1,0,MONDAY,10:00 - 10:59,N/A,33.18435936,-97.08553532,No Data,CITY STREET,No Data,45,S MAYHILL RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,0,2 - FEMALE
18724189,CHANGED LANE WHEN UNSAFE,1/31/2022,1,0,MONDAY,15:00 - 15:59,NOT REPORTED,33.20624041,-97.16396139,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035W,1 - DRY,1 - CLEAR,"CHANGED LANES WHEN UNSAFE, FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY, NO DRIVERS LICENSE","10446779, 10446779, 10446779",24,2 - FEMALE
18724189,CHANGED LANE WHEN UNSAFE,1/31/2022,1,0,MONDAY,15:00 - 15:59,NOT REPORTED,33.20624041,-97.16396139,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035W,1 - DRY,1 - CLEAR,NO CHARGES,No Data,47,1 - MALE
18724189,CHANGED LANE WHEN UNSAFE,1/31/2022,1,0,MONDAY,15:00 - 15:59,NOT REPORTED,33.20624041,-97.16396139,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035W,1 - DRY,1 - CLEAR,NO CHARGES,No Data,42,1 - MALE
18724210,FAILED TO CONTROL SPEED,1/31/2022,1,0,MONDAY,17:00 - 17:59,UNKNOWN,33.17736419,-97.08838247,No Data,CITY STREET,No Data,30,S MAYHILL RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,38,1 - MALE
18724210,FAILED TO CONTROL SPEED,1/31/2022,1,0,MONDAY,17:00 - 17:59,UNKNOWN,33.17736419,-97.08838247,No Data,CITY STREET,No Data,30,S MAYHILL RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,12,1 - MALE
18724210,FAILED TO CONTROL SPEED,1/31/2022,1,0,MONDAY,17:00 - 17:59,UNKNOWN,33.17736419,-97.08838247,No Data,CITY STREET,No Data,30,S MAYHILL RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,59,2 - FEMALE
18724236,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,1/31/2022,1,0,MONDAY,14:00 - 14:59,IH0035,33.22977951,-97.16475961,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,FAILED TO YIELD ROW AT STOP SIGN,937000,85,1 - MALE
18724236,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,1/31/2022,1,0,MONDAY,14:00 - 14:59,IH0035,33.22977951,-97.16475961,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,17,1 - MALE
18724236,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,1/31/2022,1,0,MONDAY,14:00 - 14:59,IH0035,33.22977951,-97.16475961,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,16,1 - MALE
18724244,FAILED TO CONTROL SPEED,1/31/2022,1,0,MONDAY,14:00 - 14:59,N/A,33.19844773,-97.13828045,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",35,US0377,1 - DRY,1 - CLEAR,FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY,10379497,45,2 - FEMALE
18724244,FAILED TO CONTROL SPEED,1/31/2022,1,0,MONDAY,14:00 - 14:59,N/A,33.19844773,-97.13828045,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",35,US0377,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,1 - MALE
18724244,FAILED TO CONTROL SPEED,1/31/2022,1,0,MONDAY,14:00 - 14:59,N/A,33.19844773,-97.13828045,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",35,US0377,1 - DRY,1 - CLEAR,NO CHARGES,No Data,18,2 - FEMALE
18725314,FAILED TO CONTROL SPEED,1/31/2022,1,0,MONDAY,16:00 - 16:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,-1,FM 2181 RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,25,2 - FEMALE
18725314,FAILED TO CONTROL SPEED,1/31/2022,1,0,MONDAY,16:00 - 16:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,-1,FM 2181 RD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,68,1 - MALE
18726004,FAILED TO CONTROL SPEED,1/31/2022,1,0,MONDAY,18:00 - 18:59,N WESTERN BLVD,33.2304885,-97.18767769,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,FAIL TO LEAVE INFORMATION ACCIDENT-ATTENDED VEHICLE,No Data,70,1 - MALE
18726004,FAILED TO CONTROL SPEED,1/31/2022,1,0,MONDAY,18:00 - 18:59,N WESTERN BLVD,33.2304885,-97.18767769,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,1 - MALE
18726004,FAILED TO CONTROL SPEED,1/31/2022,1,0,MONDAY,18:00 - 18:59,N WESTERN BLVD,33.2304885,-97.18767769,6,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,62,1 - MALE
18726906,FAILED TO DRIVE IN SINGLE LANE; TURNED IMPROPERLY - WRONG LANE,1/31/2022,1,0,MONDAY,15:00 - 15:59,N/A,33.19657898,-97.13937378,6,INTERSTATE,"4 OR MORE LANES, DIVIDED",45,US0377,1 - DRY,1 - CLEAR,NO CHARGES,No Data,21,2 - FEMALE
18726906,FAILED TO DRIVE IN SINGLE LANE; TURNED IMPROPERLY - WRONG LANE,1/31/2022,1,0,MONDAY,15:00 - 15:59,N/A,33.19657898,-97.13937378,6,INTERSTATE,"4 OR MORE LANES, DIVIDED",45,US0377,1 - DRY,1 - CLEAR,NO CHARGES,No Data,44,1 - MALE
18729427,FAILED TO CONTROL SPEED,1/31/2022,1,1,MONDAY,18:00 - 18:59,NOT REPORTED,33.14251744,-97.19929901,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035W,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,2 - FEMALE
18729427,FAILED TO CONTROL SPEED,1/31/2022,1,1,MONDAY,18:00 - 18:59,NOT REPORTED,33.14251744,-97.19929901,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035W,1 - DRY,1 - CLEAR,FAIL TO CONTROL SPEED,TX682J0CDTIO,43,2 - FEMALE
