,intersection_geom,ST_NAME_left,ST_NAME_right
6221,POINT (2385974.973540665 7125217.740264),Myrtle,Maple
6222,POINT (2385583.431324261 7125219.931949723),Pacific,Maple
6223,POINT (2385583.431324261 7125219.931949723),Pacific,Maple
6224,POINT (2385970.9660369637 7124584.577240597),Myrtle,Eagle
6225,POINT (2385970.9660369637 7124584.577240597),Myrtle,Eagle
6226,POINT (2386335.4688875712 7126426.793738949),Elm,Stroud
6227,POINT (2386336.432605199 7126117.5276457),Elm,Prairie
6228,POINT (2386336.432605199 7126117.5276457),Elm,Prairie
6229,POINT (2383945.7812446114 7120821.523600462),Bernard,Willowwood
6230,POINT (2383952.272292563 7120319.4866962405),Bernard,Acme
6231,POINT (2385240.1673153825 7133995.365271786),Carroll,Sherman
6232,POINT (2377863.3436076553 7127136.398235777),Bonnie Brae,Stella
6233,POINT (2377769.702366717 7127524.531277931),Oak,Oak
6234,POINT (2377474.146129033 7127677.22546504),Oak,Oak
6235,POINT (2398671.489377954 7115408.251765136),Colorado,Colorado
6236,POINT (2383148.580472482 7122859.734415682),Central,Greenlee
6237,POINT (2383148.580472482 7122859.734415682),Central,Greenlee
6238,POINT (2386333.984635918 7126776.077421594),Elm,Sycamore
6239,POINT (2386333.984635918 7126776.077421594),Elm,Sycamore
6240,POINT (2386332.2637357856 7127143.550966492),Elm,Mulberry
6241,POINT (2386332.2637357856 7127143.550966492),Elm,Mulberry
6242,POINT (2386161.8033525073 7127315.985912943),Cedar,Walnut
6243,POINT (2386157.957612164 7127141.284369632),Cedar,Mulberry
6244,POINT (2386157.957612164 7127141.284369632),Cedar,Mulberry
6245,POINT (2386332.2637357856 7127143.550966492),Elm,Mulberry
6246,POINT (2386332.2637357856 7127143.550966492),Elm,Mulberry
6247,POINT (2386333.0978593756 7127314.574798418),Elm,Walnut
6248,POINT (2386333.0978593756 7127314.574798418),Elm,Walnut
6249,POINT (2400408.610754035 7134577.812680911),Spring Valley,University
6250,POINT (2400408.610754035 7134577.812680911),Spring Valley,University
6251,POINT (2400408.610754035 7134577.812680911),Spring Valley,University
6252,POINT (2400415.164876974 7134999.979703463),Spring Valley,Morningside
6253,POINT (2386721.8478583535 7126115.265512145),Locust,Prairie
6254,POINT (2386721.8478583535 7126115.265512145),Locust,Prairie
6255,POINT (2386716.286595544 7126777.41340321),Locust,Sycamore
6256,POINT (2386716.286595544 7126777.41340321),Locust,Sycamore
6257,POINT (2386335.4688875712 7126426.793738949),Elm,Stroud
6258,POINT (2398975.4629308125 7115328.634962236),Medpark,Colorado
6259,POINT (2398975.4629308125 7115328.634962236),Medpark,Colorado
6260,POINT (2376595.4432280045 7127509.592832831),College,College
6261,POINT (2373870.856423214 7134497.526420085),Colonial,Augusta
6262,POINT (2373771.948584138 7134823.749731738),Colonial,Thunderbird
6263,POINT (2373771.948584138 7134823.749731738),Colonial,Thunderbird
6264,POINT (2374413.3089780095 7134642.643199965),Greenway,Augusta
6265,POINT (2374413.3089780095 7134642.643199965),Greenway,Augusta
6266,POINT (2374406.021778107 7134977.29985966),Greenway,Thunderbird
6267,POINT (2374406.021778107 7134977.29985966),Greenway,Thunderbird
6268,POINT (2373870.856423214 7134497.526420085),Colonial,Augusta
6269,POINT (2399378.2697313633 7122709.426911645),TX-288-LOOP S,Courthouse
6270,POINT (2372976.1709677847 7136098.1344490005),I-35,Schuyler
6271,POINT (2377872.3270225236 7127871.502351598),Bonnie Brae,Oak
6272,POINT (2377872.3270225236 7127871.502351598),Bonnie Brae,Oak
6273,POINT (2372272.6504986878 7134903.107551563),Worthington,Barcelona
6274,POINT (2396153.3689685483 7118398.293408184),Sadau,Sadau
6275,POINT (2400106.223435409 7122715.558796994),Kimberly,Courthouse
6276,POINT (2400106.223435409 7122715.558796994),Kimberly,Karina
6277,POINT (2395737.0171732907 7118188.995276372),Sadau,Sadau
6278,POINT (2387036.8321323455 7126119.3675107425),Wainwright,Prairie
6279,POINT (2387036.8321323455 7126119.3675107425),Wainwright,Prairie
6280,POINT (2386716.286595544 7126777.41340321),Locust,Sycamore
6281,POINT (2386716.286595544 7126777.41340321),Locust,Sycamore
6282,POINT (2386714.7034018287 7127133.973053043),Locust,Mulberry
6283,POINT (2386714.7034018287 7127133.973053043),Locust,Mulberry
6284,POINT (2386156.144041228 7127516.033920319),Cedar,Hickory
6285,POINT (2386156.144041228 7127516.033920319),Cedar,Hickory
6286,POINT (2386145.156605088 7127890.664284235),Cedar,Oak
6287,POINT (2386145.156605088 7127890.664284235),Cedar,Oak
6288,POINT (2387381.855781037 7125461.644041668),Bell,Robertson
6289,POINT (2386722.645938265 7125584.044425416),Locust,Highland
6290,POINT (2386722.5310744154 7125827.8272173535),Locust,Warren
6291,POINT (2386326.948710252 7125200.48446328),Elm,Maple
6292,POINT (2386326.948710252 7125200.48446328),Elm,Maple
6293,POINT (2386331.3445832855 7125568.037224213),Elm,Highland
6294,POINT (2387025.8767436757 7125551.607530867),Wainwright,Highland
6295,POINT (2386727.476461262 7125212.973085755),Locust,Maple
6296,POINT (2386729.4108412312 7124594.441405764),Locust,Eagle
6297,POINT (2386729.4108412312 7124594.441405764),Locust,Eagle
6298,POINT (2386727.476461262 7125212.973085755),Locust,Maple
6299,POINT (2385970.9660369637 7124584.577240597),Myrtle,Eagle
6300,POINT (2385970.9660369637 7124584.577240597),Myrtle,Eagle
6301,POINT (2386326.948710252 7125200.48446328),Elm,Maple
6302,POINT (2386326.948710252 7125200.48446328),Elm,Maple
6303,POINT (2377863.3436076553 7127136.398235777),Bonnie Brae,Stella
6304,POINT (2399184.37137932 7116863.271869017),Stockbridge,Hudsonwood
6305,POINT (2399184.37137932 7116863.271869017),Stockbridge,Hudsonwood
6306,POINT (2399193.279088236 7117340.044175835),Stockbridge,Quail Creek
6307,POINT (2374315.678709459 7123489.220200942),Precision,Airport
6308,POINT (2377861.816908379 7126776.161202195),Bonnie Brae,Charlotte
6309,POINT (2404867.1137512033 7136592.016775168),Geesling,Fishtrap
6310,POINT (2404883.4219744373 7136967.016444241),Geesling,Fishtrap
6311,POINT (2404867.1137512033 7136592.016775168),Geesling,Fishtrap
6312,POINT (2377863.3017860474 7126419.601179316),Bonnie Brae,Louise
6313,POINT (2372853.7136906874 7134895.863442584),Mesa,Barcelona
6314,POINT (2373210.5884138662 7134965.852679646),I-35,Barcelona
6315,POINT (2400106.223435409 7122715.558796994),Kimberly,Courthouse
6316,POINT (2400106.223435409 7122715.558796994),Kimberly,Karina
6317,POINT (2377864.879306733 7126055.765291393),Bonnie Brae,Prairie
6318,POINT (2377864.879306733 7126055.765291393),Bonnie Brae,Prairie
6319,POINT (2377863.3017860474 7126419.601179316),Bonnie Brae,Louise
6320,POINT (2378369.451004655 7126782.633711217),Avenue H,Charlotte
6321,POINT (2378369.451004655 7126782.633711217),Avenue H,Charlotte
6322,POINT (2394087.7200630396 7130218.083597855),Grandpa Hare,Lee
6323,POINT (2393934.4453853196 7130707.263170378),Grandpa Hare,Grandpa Hare
6324,POINT (2384600.039718161 7120851.820797017),Fort Worth,I-35E
6325,POINT (2384600.039718161 7120851.820797017),Fort Worth,I-35E
6326,POINT (2377861.816908379 7126776.161202195),Bonnie Brae,Charlotte
6327,POINT (2394804.51141965 7129900.114990827),Mack,Paisley
6328,POINT (2394804.51141965 7129900.114990827),Mack,Paisley
6329,POINT (2394786.4539667256 7129186.711442553),Mack,Double Oak
6330,POINT (2373029.2071046494 7134072.117766987),Mesa,Los Colinas
6331,POINT (2373487.90018776 7134070.621083488),I-35,Los Colinas
6332,POINT (2372866.3091693087 7134866.913447311),Mesa,Barcelona
6333,POINT (2373029.2071046494 7134072.117766987),Mesa,Los Colinas
6334,POINT (2397784.6158293225 7120872.443597142),Brinker,Spencer
6335,POINT (2397784.6158293225 7120872.443597142),Brinker,Spencer
6336,POINT (2384759.4120791866 7121064.921437168),Fort Worth,I-35E
6337,POINT (2384759.4120791866 7121064.921437168),Fort Worth,I-35E
6338,POINT (2385366.5213038796 7120956.358268492),Locust,I-35E
6339,POINT (2385366.5213038796 7120956.358268492),Locust,I-35E
6340,POINT (2399587.888947075 7115063.951524079),Colorado,Colorado
6341,POINT (2399384.6679738476 7115159.467536053),Colorado,Colorado
6342,POINT (2410548.7411284796 7129003.139945287),Rodeo,Rodeo
6343,POINT (2385025.488080679 7121777.888721774),Fort Worth,Lindsey
6344,POINT (2385025.488080679 7121777.888721774),Fort Worth,Lindsey
6345,POINT (2385077.718628603 7121760.373046145),Fort Worth,Lindsey
6346,POINT (2401614.597860887 7120650.947239586),Treatment Plant,Treatment Plant
6347,POINT (2402559.746266229 7121340.477829014),Treatment Plant,Treatment Plant
6348,POINT (2401614.597860887 7120650.947239586),Foster,Treatment Plant
6349,POINT (2391923.5144928973 7128515.733186771),Jannie,Davis
6350,POINT (2391892.3339624945 7128096.884999683),Jannie,McKinney
6351,POINT (2391892.3339624945 7128096.884999683),Jannie,McKinney
6352,POINT (2391395.680400176 7127489.9769458575),Ruddell,Ruddell
6353,POINT (2388245.566151938 7123031.436043739),Dallas,Smith
6354,POINT (2388245.566151938 7123031.436043739),Dallas,Smith
6355,POINT (2387214.887329929 7123017.987646118),Johnson,Smith
6356,POINT (2387208.05832636 7122603.102117096),Johnson,Daugherty
6357,POINT (2388245.566151938 7123031.436043739),Dallas,Smith
6358,POINT (2388245.566151938 7123031.436043739),Dallas,Smith
6359,POINT (2392975.6956341853 7126888.617327479),Woodrow,Troy H Lagrone
6360,POINT (2391609.2465070416 7125207.76084963),Newton,Wilson
6361,POINT (2391610.2445162805 7125364.232833388),Newton,Newton
6362,POINT (2377715.6957923137 7129004.475776793),Bonnie Brae,Scripture
6363,POINT (2388849.031901018 7122264.310459382),Alegre Vista,Alegre Vista
6364,POINT (2389929.524564645 7121980.10166641),Teasley,Dallas
6365,POINT (2389972.3434741925 7121980.663312979),Dallas,Dallas
6366,POINT (2389649.947085384 7123239.019427231),Duncan,Smith
6367,POINT (2387847.5994871454 7121414.3547737235),Centre Place,Inman
6368,POINT (2387835.569919357 7120460.894242525),Centre Place,I-35E
6369,POINT (2387835.569919357 7120460.894242525),Centre Place,I-35E
6370,POINT (2401720.6861455776 7126168.4779275665),Mayhill,McKinney
6371,POINT (2401720.6861455776 7126168.4779275665),Mayhill,McKinney
6372,POINT (2387430.3089050897 7121510.791165126),Inman,Inman
6373,POINT (2387263.1564729824 7121661.431913756),Inman,Inman
6374,POINT (2385463.001815944 7127899.995887319),Piner,Oak
6375,POINT (2385463.001815944 7127899.995887319),Piner,Oak
6376,POINT (2385464.807399149 7127525.246213218),Piner,Hickory
6377,POINT (2385464.807399149 7127525.246213218),Piner,Hickory
6378,POINT (2385878.331519747 7128418.428481338),Bolivar,Pearl
6379,POINT (2388407.595870243 7118590.866970147),Jason,Londonderry
6380,POINT (2388407.595870243 7118590.866970147),Jason,Londonderry
6381,POINT (2388147.4064453146 7118602.022265493),Londonderry,Londonderry
6382,POINT (2399460.101495409 7127098.662130241),TX-288-LOOP S,McKinney
6383,POINT (2399460.101495409 7127098.662130241),TX-288-LOOP S,McKinney
6384,POINT (2399521.4568590145 7127084.930890846),TX-288-LOOP N,McKinney
6385,POINT (2399521.4568590145 7127084.930890846),TX-288-LOOP N,McKinney
6386,POINT (2399471.388118906 7128081.233965424),TX-288-LOOP S,Hummingbird
6387,POINT (2399471.388118906 7128081.233965424),TX-288-LOOP S,Hummingbird
6388,POINT (2399535.604286921 7128082.095530604),TX-288-LOOP N,Hummingbird
6389,POINT (2399051.26997743 7128392.158316261),Cardinal,Bob O Link
6390,POINT (2399053.533790023 7128679.637706311),Cardinal,Woodthrush
6391,POINT (2399066.3425913565 7129549.434020955),Cardinal,Kingfisher
6392,POINT (2399061.9131494802 7128967.199113198),Cardinal,Oriole
6393,POINT (2399061.9131494802 7128967.199113198),Cardinal,Oriole
6394,POINT (2399061.0213647443 7129261.9135011975),Cardinal,Meadowlark
6395,POINT (2399556.074400022 7129519.615961076),TX-288-LOOP N,Russell Newman
6396,POINT (2399556.074400022 7129519.615961076),TX-288-LOOP N,Russell Newman
6397,POINT (2399669.022438048 7127028.693591803),McKinney,McKinney
6398,POINT (2378367.8834461193 7126426.03469667),Avenue H,Louise
6399,POINT (2378367.8834461193 7126426.03469667),Avenue H,Louise
6400,POINT (2400691.271402502 7128796.233425449),Blake,Market
6401,POINT (2400675.171168267 7129538.291079946),Blake,Russell Newman
6402,POINT (2400675.171168267 7129538.291079946),Blake,Russell Newman
6403,POINT (2401743.91991396 7129661.845566971),Mayhill,Russell Newman
6404,POINT (2398080.551023063 7117499.801508686),Brinker,Quail Creek
6405,POINT (2398080.551023063 7117499.801508686),Brinker,Quail Creek
6406,POINT (2398037.7261420833 7117499.229056719),Brinker,Quail Creek
6407,POINT (2376415.6656056233 7123843.283006266),I-35W,Airport
6408,POINT (2398080.551023063 7117499.801508686),Brinker,Quail Creek
6409,POINT (2398080.551023063 7117499.801508686),Brinker,Quail Creek
6410,POINT (2398037.7261420833 7117499.229056719),Brinker,Quail Creek
6411,POINT (2378919.879044663 7126072.864249149),Avenue G,Prairie
6412,POINT (2378919.879044663 7126072.864249149),Avenue G,Prairie
6413,POINT (2378924.3592373906 7126440.416189316),Avenue G,Louise
6414,POINT (2400371.6831859625 7124130.897510743),Kimberly,Morse
6415,POINT (2400371.6831859625 7124130.897510743),Kimberly,Morse
6416,POINT (2384047.9387315605 7138695.53147739),Fallmeadow,Fallmeadow
6417,POINT (2387446.0129336948 7129923.375649511),Oakland,Withers
6418,POINT (2387428.589231812 7130086.8845860185),Oakland,Hann
6419,POINT (2379042.327221407 7127500.745358513),Avenue G,Hickory
6420,POINT (2379042.327221407 7127500.745358513),Avenue G,Hickory
6421,POINT (2379270.1175092636 7127147.077916238),Avenue F,Stella
6422,POINT (2379270.1175092636 7127147.077916238),Avenue F,Stella
6423,POINT (2373410.2685771678 7129070.253982464),Jim Christal,Jim Christal
6424,POINT (2387879.7371712895 7123405.06994806),Dallas,Chambers
6425,POINT (2358319.0167964944 7101209.070300978),Perimeter,Siltstone
6426,POINT (2358312.295373821 7101510.982888997),Perimeter,Chert
6427,POINT (2358312.295373821 7101510.982888997),Perimeter,Chert
6428,POINT (2358305.529900537 7101816.533474323),Perimeter,Tephrite
6429,POINT (2358305.529900537 7101816.533474323),Perimeter,Tephrite
6430,POINT (2358301.95719125 7102111.207365305),Perimeter,Banded Iron
6431,POINT (2358301.95719125 7102111.207365305),Perimeter,Banded Iron
6432,POINT (2358297.987513622 7102438.622852732),Perimeter,Ceylon
6433,POINT (2357564.2707415572 7101607.438245103),Chert,Chert
6434,POINT (2357564.2707415572 7101607.438245103),Chert,Tephrite
6435,POINT (2357548.6181602716 7102142.105814493),Crestview,Banded Iron
6436,POINT (2357548.6181602716 7102142.105814493),Crestview,Banded Iron
6437,POINT (2357734.8823720757 7102431.800539395),Crestview,Ceylon
6438,POINT (2385704.956281954 7142468.414681347),Calvary,Trinity
6439,POINT (2382169.378229018 7136186.121131507),Fireside,Hearth
6440,POINT (2383974.340232397 7142493.277412152),Crown,Trinity
6441,POINT (2383973.489754827 7142795.270572938),Crown,Beall
6442,POINT (2383973.489754827 7142795.270572938),Crown,Beall
6443,POINT (2382761.4450705578 7136746.818103865),Dancing Flame,Red Coal
6444,POINT (2382763.898947958 7137030.6597647),Dancing Flame,Embers
6445,POINT (2376811.4794966406 7130725.190413443),Eastpark,Linden
6446,POINT (2376811.4794966406 7130725.190413443),Eastpark,Linden
6447,POINT (2376819.0448486367 7131332.927541447),Eastpark,Crescent
6448,POINT (2383974.340232397 7142493.277412152),Crown,Trinity
6449,POINT (2376884.4780228003 7130034.790610554),Eastpark,Panhandle
6450,POINT (2376884.4780228003 7130034.790610554),Eastpark,Panhandle
6451,POINT (2376811.4794966406 7130725.190413443),Eastpark,Linden
6452,POINT (2376811.4794966406 7130725.190413443),Eastpark,Linden
6453,POINT (2382460.087983386 7136168.035348613),Stone Mantle,Hearth
6454,POINT (2382460.087983386 7136168.035348613),Stone Mantle,Hearth
6455,POINT (2382428.6913481853 7136706.141761534),Stone Mantle,Red Coal
6456,POINT (2385704.956281954 7142468.414681347),Calvary,Trinity
6457,POINT (2385707.3351284885 7142755.895528696),Calvary,Abram
6458,POINT (2385707.3351284885 7142755.895528696),Calvary,Abram
6459,POINT (2385704.8771473337 7142945.071174515),Calvary,Beall
6460,POINT (2385704.8771473337 7142945.071174515),Calvary,Beall
6461,POINT (2381965.431176952 7136827.524932174),Fireside,Embers
6462,POINT (2382428.6913481853 7136706.141761534),Red Coal,Red Coal
6463,POINT (2382747.41248756 7136175.378646284),Dancing Flame,Hearth
6464,POINT (2382761.8135701693 7136481.20584246),Dancing Flame,Mimosa
6465,POINT (2371102.774628039 7100617.077537614),Lavon,Conroe
6466,POINT (2371105.388000993 7100897.2747080345),Lavon,Brazos
6467,POINT (2371108.137931779 7101166.558129948),Lavon,Welsh
6468,POINT (2391821.566476199 7134394.3528706115),Nolen,University
6469,POINT (2391821.566476199 7134394.3528706115),Nolen,University
6470,POINT (2370609.1894950788 7101167.591052049),White Rock,Welsh
6471,POINT (2370563.360917535 7100915.961482908),White Rock,Brazos
6472,POINT (2370609.1894950788 7101167.591052049),White Rock,Welsh
6473,POINT (2391327.6575664547 7142410.97226373),Royal Acres,Meadow Hill
6474,POINT (2391286.3713376066 7142992.607053644),Royal Acres,Juno
6475,POINT (2391327.6575664547 7142410.97226373),Royal Acres,Meadow Hill
6476,POINT (2391286.3713376066 7142992.607053644),Royal Acres,Juno
6477,POINT (2390707.2834094735 7141929.789464805),Huntington,Hercules
6478,POINT (2390707.2834094735 7141929.789464805),Huntington,Hercules
6479,POINT (2391025.0592198404 7142406.989072064),Buckingham,Meadow Hill
6480,POINT (2391046.7090004273 7141923.338354493),Buckingham,Hercules
6481,POINT (2391046.7090004273 7141923.338354493),Buckingham,Hercules
6482,POINT (2391025.0592198404 7142406.989072064),Buckingham,Meadow Hill
6483,POINT (2388361.963052384 7136590.315712287),Bell,Coronado
6484,POINT (2388361.963052384 7136590.315712287),Bell,Coronado
6485,POINT (2386912.6089109094 7128846.681013861),Austin,Parkway
6486,POINT (2386912.6089109094 7128846.681013861),Austin,Parkway
6487,POINT (2386713.9913926357 7128833.178898553),Locust,Parkway
6488,POINT (2386713.9913926357 7128833.178898553),Locust,Parkway
