Crash ID,Crash Total Injury Count,Fatal Crash Flag,Person Injury Severity,Person Not Injured Count,Person Total Injury Count,Contributing Factors,Crash Date,Crash Month,Crash Total Injury Count,Day of Week,Hour of Day,Intersecting Street Name,Latitude,Longitude,Number of Lanes,Road Class,Roadway Type,Speed Limit,Street Name,Surface Condition,Weather Condition,Charge,Citation,Person Age,Person Gender
18880324,0,0,N - NOT INJURED,1,0,DISTRACTION IN VEHICLE; DRIVER INATTENTION,44672,4,0,THURSDAY,23:00 - 23:59,AVENUE A,33.21367457,-97.14613957,No Data,CITY STREET,No Data,30,W MULBERRY ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,35,1 - MALE
18887931,1,0,N - NOT INJURED,1,0,DISTRACTION IN VEHICLE,44672,4,1,THURSDAY,08:00 - 08:59,N/A,33.25960986,-97.18255291,2,FARM TO MARKET,"2 LANE, 2 WAY",60,FM1173,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,2 - FEMALE
18887931,1,0,N - NOT INJURED,1,0,DISTRACTION IN VEHICLE,44672,4,1,THURSDAY,08:00 - 08:59,N/A,33.25960986,-97.18255291,2,FARM TO MARKET,"2 LANE, 2 WAY",60,FM1173,1 - DRY,1 - CLEAR,NO CHARGES,No Data,2,2 - FEMALE
18887931,1,0,N - NOT INJURED,1,0,DISTRACTION IN VEHICLE,44672,4,1,THURSDAY,08:00 - 08:59,N/A,33.25960986,-97.18255291,2,FARM TO MARKET,"2 LANE, 2 WAY",60,FM1173,1 - DRY,1 - CLEAR,NO CHARGES,No Data,1,1 - MALE
18887931,1,0,C - POSSIBLE INJURY,0,1,DISTRACTION IN VEHICLE,44672,4,1,THURSDAY,08:00 - 08:59,N/A,33.25960986,-97.18255291,2,FARM TO MARKET,"2 LANE, 2 WAY",60,FM1173,1 - DRY,1 - CLEAR,NO CHARGES,No Data,22,2 - FEMALE
18867565,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44673,4,1,FRIDAY,07:00 - 07:59,N/A,33.16895662,-97.08363552,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",60,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,35,1 - MALE
18867565,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44673,4,1,FRIDAY,07:00 - 07:59,N/A,33.16895662,-97.08363552,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",60,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,32,1 - MALE
18867565,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44673,4,1,FRIDAY,07:00 - 07:59,N/A,33.16895662,-97.08363552,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",60,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,23,2 - FEMALE
18867565,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44673,4,1,FRIDAY,07:00 - 07:59,N/A,33.16895662,-97.08363552,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",60,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,29,1 - MALE
18867565,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44673,4,1,FRIDAY,07:00 - 07:59,N/A,33.16895662,-97.08363552,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",60,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,27,2 - FEMALE
18867565,1,0,C - POSSIBLE INJURY,0,1,FAILED TO CONTROL SPEED,44673,4,1,FRIDAY,07:00 - 07:59,N/A,33.16895662,-97.08363552,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",60,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,25,2 - FEMALE
18867565,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44673,4,1,FRIDAY,07:00 - 07:59,N/A,33.16895662,-97.08363552,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",60,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,27,1 - MALE
18867565,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44673,4,1,FRIDAY,07:00 - 07:59,N/A,33.16895662,-97.08363552,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",60,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,32,2 - FEMALE
18868298,0,0,N - NOT INJURED,1,0,FAILED TO DRIVE IN SINGLE LANE;FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,44673,4,0,FRIDAY,17:00 - 17:59,RIO GRANDE BLVD,33.19454305,-97.11817446,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,43,2 - FEMALE
18868298,0,0,N - NOT INJURED,1,0,FAILED TO DRIVE IN SINGLE LANE;FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,44673,4,0,FRIDAY,17:00 - 17:59,RIO GRANDE BLVD,33.19454305,-97.11817446,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,27,1 - MALE
18868298,0,0,N - NOT INJURED,1,0,FAILED TO DRIVE IN SINGLE LANE;FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,44673,4,0,FRIDAY,17:00 - 17:59,RIO GRANDE BLVD,33.19454305,-97.11817446,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0077,1 - DRY,1 - CLEAR,NO CHARGES,No Data,29,1 - MALE
18869050,0,0,N - NOT INJURED,1,0,BACKED WITHOUT SAFETY; DRIVER INATTENTION,44673,4,0,FRIDAY,19:00 - 19:59,N/A,33.21825825,-97.1189557,No Data,CITY STREET,No Data,30,N WOOD ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,28,2 - FEMALE
18869050,0,0,N - NOT INJURED,1,0,BACKED WITHOUT SAFETY; DRIVER INATTENTION,44673,4,0,FRIDAY,19:00 - 19:59,N/A,33.21825825,-97.1189557,No Data,CITY STREET,No Data,30,N WOOD ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,29,1 - MALE
18869050,0,0,N - NOT INJURED,1,0,BACKED WITHOUT SAFETY; DRIVER INATTENTION,44673,4,0,FRIDAY,19:00 - 19:59,N/A,33.21825825,-97.1189557,No Data,CITY STREET,No Data,30,N WOOD ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,30,2 - FEMALE
18869058,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44673,4,0,FRIDAY,19:00 - 19:59,N/A,33.19231247,-97.14176423,No Data,CITY STREET,No Data,30,BERNARD ST,1 - DRY,1 - CLEAR,"FAIL TO CONTROL SPEED, FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","10449220, 10449220",36,1 - MALE
18869058,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44673,4,0,FRIDAY,19:00 - 19:59,N/A,33.19231247,-97.14176423,No Data,CITY STREET,No Data,30,BERNARD ST,1 - DRY,1 - CLEAR,NO CHARGES,No Data,29,2 - FEMALE
18875592,0,0,99 - UNKNOWN,0,0,CHANGED LANE WHEN UNSAFE,44673,4,0,FRIDAY,20:00 - 20:59,IH0035,33.2299489,-97.17285343,6,INTERSTATE,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
18875592,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44673,4,0,FRIDAY,20:00 - 20:59,IH0035,33.2299489,-97.17285343,6,INTERSTATE,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,49,1 - MALE
18878101,1,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,44673,4,1,FRIDAY,17:00 - 17:59,UNKNOWN,33.21822419,-97.13724246,No Data,CITY STREET,No Data,35,N CARROLL BLVD,1 - DRY,1 - CLEAR,FTYROW TO PEDESTRIAN IN CROSSWALK,10449128,40,1 - MALE
18878101,1,0,A - SUSPECTED SERIOUS INJURY,0,1,FAILED TO YIELD RIGHT OF WAY - TO PEDESTRIAN,44673,4,1,FRIDAY,17:00 - 17:59,UNKNOWN,33.21822419,-97.13724246,No Data,CITY STREET,No Data,35,N CARROLL BLVD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,28,2 - FEMALE
18885918,0,0,N - NOT INJURED,1,0,UNDER INFLUENCE - ALCOHOL,44673,4,0,FRIDAY,00:00 - 00:59,N/A,33.19680154,-97.12107809,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0077,1 - DRY,1 - CLEAR,DRIVING WHILE INTOXICATED,22062740,36,1 - MALE
18885918,0,0,N - NOT INJURED,1,0,UNDER INFLUENCE - ALCOHOL,44673,4,0,FRIDAY,00:00 - 00:59,N/A,33.19680154,-97.12107809,4,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0077,1 - DRY,1 - CLEAR,DRIVING WHILE INTOXICATED,22062740,28,2 - FEMALE
18885934,0,0,N - NOT INJURED,1,0,FAULTY EVASIVE ACTION; FOLLOWED TOO CLOSELY,44673,4,0,FRIDAY,17:00 - 17:59,NOT REPORTED,33.2033157,-97.150007,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,23,1 - MALE
18885934,0,0,N - NOT INJURED,1,0,FAULTY EVASIVE ACTION; FOLLOWED TOO CLOSELY,44673,4,0,FRIDAY,17:00 - 17:59,NOT REPORTED,33.2033157,-97.150007,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,24,1 - MALE
18885934,0,0,N - NOT INJURED,1,0,FAULTY EVASIVE ACTION; FOLLOWED TOO CLOSELY,44673,4,0,FRIDAY,17:00 - 17:59,NOT REPORTED,33.2033157,-97.150007,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,25,2 - FEMALE
18885934,0,0,N - NOT INJURED,1,0,FAULTY EVASIVE ACTION; FOLLOWED TOO CLOSELY,44673,4,0,FRIDAY,17:00 - 17:59,NOT REPORTED,33.2033157,-97.150007,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,71,1 - MALE
18867985,0,0,99 - UNKNOWN,0,0,DRIVER INATTENTION,44674,4,0,SATURDAY,13:00 - 13:59,N/A,No Data,No Data,No Data,NON TRAFFICWAY,No Data,5,US0380,1 - DRY,1 - CLEAR,NO CHARGES,No Data,No Data,99 - UNKNOWN
18880327,1,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,44674,4,1,SATURDAY,10:00 - 10:59,GLENNGARY WAY,33.20782419,-97.07527247,No Data,FARM TO MARKET,No Data,45,FM 426,1 - DRY,1 - CLEAR,FAIL TO YIELD ROW,10438232,42,2 - FEMALE
18880327,1,0,B - SUSPECTED MINOR INJURY,0,1,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,44674,4,1,SATURDAY,10:00 - 10:59,GLENNGARY WAY,33.20782419,-97.07527247,No Data,FARM TO MARKET,No Data,45,FM 426,1 - DRY,1 - CLEAR,NO CHARGES,No Data,32,1 - MALE
18872433,1,0,N - NOT INJURED,1,0,DISREGARD STOP AND GO SIGNAL,44675,4,1,SUNDAY,15:00 - 15:59,E PRAIRIE ST,33.21065419,-97.13031246,No Data,CITY STREET,No Data,35,S BELL AVE,1 - DRY,2 - CLOUDY,RAN RED LIGHT,10439744,19,2 - FEMALE
18872433,1,0,B - SUSPECTED MINOR INJURY,0,1,DISREGARD STOP AND GO SIGNAL,44675,4,1,SUNDAY,15:00 - 15:59,E PRAIRIE ST,33.21065419,-97.13031246,No Data,CITY STREET,No Data,35,S BELL AVE,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,24,1 - MALE
18873800,0,0,N - NOT INJURED,1,0,UNDER INFLUENCE - ALCOHOL,44675,4,0,SUNDAY,02:00 - 02:59,N/A,33.22316125,-97.13497246,No Data,CITY STREET,No Data,30,BOLIVAR ST,1 - DRY,1 - CLEAR,DWI,No Data,42,1 - MALE
18874543,2,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44675,4,2,SUNDAY,08:00 - 08:59,UNKNOWN,33.19698389,-97.11081934,No Data,CITY STREET,No Data,35,COLORADO BLVD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,59,1 - MALE
18874543,2,0,C - POSSIBLE INJURY,0,1,OTHER (EXPLAIN IN NARRATIVE),44675,4,2,SUNDAY,08:00 - 08:59,UNKNOWN,33.19698389,-97.11081934,No Data,CITY STREET,No Data,35,COLORADO BLVD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,54,1 - MALE
18874543,2,0,B - SUSPECTED MINOR INJURY,0,1,OTHER (EXPLAIN IN NARRATIVE),44675,4,2,SUNDAY,08:00 - 08:59,UNKNOWN,33.19698389,-97.11081934,No Data,CITY STREET,No Data,35,COLORADO BLVD,1 - DRY,1 - CLEAR,NO CHARGES,No Data,45,2 - FEMALE
18874545,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44675,4,0,SUNDAY,09:00 - 09:59,MESA DR,33.23008308,-97.17643386,5,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,2 - CLOUDY,"FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY, FAIL TO YEILD ROW - INTERSECTION, NO DRIVER LICENSE","10418897, 10418897, 10418897",22,2 - FEMALE
18874545,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44675,4,0,SUNDAY,09:00 - 09:59,MESA DR,33.23008308,-97.17643386,5,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,23,2 - FEMALE
18874545,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44675,4,0,SUNDAY,09:00 - 09:59,MESA DR,33.23008308,-97.17643386,5,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,48,2 - FEMALE
18874545,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44675,4,0,SUNDAY,09:00 - 09:59,MESA DR,33.23008308,-97.17643386,5,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,11,2 - FEMALE
18874545,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44675,4,0,SUNDAY,09:00 - 09:59,MESA DR,33.23008308,-97.17643386,5,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,11,2 - FEMALE
18874545,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - TURNING LEFT,44675,4,0,SUNDAY,09:00 - 09:59,MESA DR,33.23008308,-97.17643386,5,US & STATE HIGHWAYS,"4 OR MORE LANES, DIVIDED",45,US0380,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,9,1 - MALE
18875603,0,0,N - NOT INJURED,1,0,UNSAFE SPEED,44675,4,0,SUNDAY,20:00 - 20:59,NOT REPORTED,33.17917505,-97.0979489,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,"UNSAFE SPEED/ TOO FAST FOR CONDITIONS, FAIL TO MAINTAIN FINANCIAL RESPONSIBILITY","10414978, 10414978",21,1 - MALE
18875603,0,0,N - NOT INJURED,1,0,UNSAFE SPEED,44675,4,0,SUNDAY,20:00 - 20:59,NOT REPORTED,33.17917505,-97.0979489,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,29,1 - MALE
18875603,0,0,N - NOT INJURED,1,0,UNSAFE SPEED,44675,4,0,SUNDAY,20:00 - 20:59,NOT REPORTED,33.17917505,-97.0979489,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,58,2 - FEMALE
18875617,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44675,4,0,SUNDAY,20:00 - 20:59,W COLLEGE ST,33.22778511,-97.13290005,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,2 - WET,3 - RAIN,NO CHARGES,No Data,36,1 - MALE
18875617,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44675,4,0,SUNDAY,20:00 - 20:59,W COLLEGE ST,33.22778511,-97.13290005,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,2 - WET,3 - RAIN,NO CHARGES,No Data,40,1 - MALE
18875617,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44675,4,0,SUNDAY,20:00 - 20:59,W COLLEGE ST,33.22778511,-97.13290005,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,2 - WET,3 - RAIN,NO CHARGES,No Data,34,1 - MALE
18875617,0,0,N - NOT INJURED,1,0,CHANGED LANE WHEN UNSAFE,44675,4,0,SUNDAY,20:00 - 20:59,W COLLEGE ST,33.22778511,-97.13290005,5,US & STATE HIGHWAYS,"4 OR MORE LANES, UNDIVIDED",30,US0077,2 - WET,3 - RAIN,NO CHARGES,No Data,27,1 - MALE
18875641,0,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44675,4,0,SUNDAY,23:00 - 23:59,NOT REPORTED,33.18748897,-97.10908506,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,25,2 - FEMALE
18876993,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,44675,4,0,SUNDAY,12:00 - 12:59,UNKNOWN,33.17603243,-97.08849306,No Data,CITY STREET,No Data,30,S MAYHILL RD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,55,1 - MALE
18876993,0,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - OPEN INTERSECTION,44675,4,0,SUNDAY,12:00 - 12:59,UNKNOWN,33.17603243,-97.08849306,No Data,CITY STREET,No Data,30,S MAYHILL RD,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,30,1 - MALE
18882191,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44675,4,1,SUNDAY,17:00 - 17:59,MOCKINGBIRD LN,33.21352884,-97.09626914,No Data,CITY STREET,No Data,30,E MCKINNEY ST,2 - WET,3 - RAIN,NO CHARGES,No Data,18,1 - MALE
18882191,1,0,C - POSSIBLE INJURY,0,1,FAILED TO CONTROL SPEED,44675,4,1,SUNDAY,17:00 - 17:59,MOCKINGBIRD LN,33.21352884,-97.09626914,No Data,CITY STREET,No Data,30,E MCKINNEY ST,2 - WET,3 - RAIN,NO CHARGES,No Data,19,1 - MALE
18882191,1,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44675,4,1,SUNDAY,17:00 - 17:59,MOCKINGBIRD LN,33.21352884,-97.09626914,No Data,CITY STREET,No Data,30,E MCKINNEY ST,2 - WET,3 - RAIN,NO CHARGES,No Data,26,1 - MALE
18885919,1,0,B - SUSPECTED MINOR INJURY,0,1,OTHER (EXPLAIN IN NARRATIVE),44675,4,1,SUNDAY,17:00 - 17:59,NOT REPORTED,33.19540628,-97.13291145,No Data,INTERSTATE,No Data,70,I 35E,2 - WET,3 - RAIN,NO CHARGES,No Data,35,2 - FEMALE
18885919,1,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44675,4,1,SUNDAY,17:00 - 17:59,NOT REPORTED,33.19540628,-97.13291145,No Data,INTERSTATE,No Data,70,I 35E,2 - WET,3 - RAIN,NO CHARGES,No Data,39,1 - MALE
18885924,0,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44675,4,0,SUNDAY,22:00 - 22:59,NOT REPORTED,33.18820181,-97.11007359,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,19,1 - MALE
18885924,0,0,N - NOT INJURED,1,0,OTHER (EXPLAIN IN NARRATIVE),44675,4,0,SUNDAY,22:00 - 22:59,NOT REPORTED,33.18820181,-97.11007359,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,2 - WET,3 - RAIN,NO CHARGES,No Data,23,1 - MALE
18900271,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44675,4,0,SUNDAY,18:00 - 18:59,N/A,33.18085743,-97.08566392,No Data,CITY STREET,No Data,35,S MAYHILL RD,2 - WET,3 - RAIN,FAILURE TO CONTROL SPEED,10411746,21,2 - FEMALE
18900271,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44675,4,0,SUNDAY,18:00 - 18:59,N/A,33.18085743,-97.08566392,No Data,CITY STREET,No Data,35,S MAYHILL RD,2 - WET,3 - RAIN,NO CHARGES,No Data,23,2 - FEMALE
18900271,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44675,4,0,SUNDAY,18:00 - 18:59,N/A,33.18085743,-97.08566392,No Data,CITY STREET,No Data,35,S MAYHILL RD,2 - WET,3 - RAIN,NO CHARGES,No Data,22,1 - MALE
18900271,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44675,4,0,SUNDAY,18:00 - 18:59,N/A,33.18085743,-97.08566392,No Data,CITY STREET,No Data,35,S MAYHILL RD,2 - WET,3 - RAIN,NO CHARGES,No Data,20,2 - FEMALE
18900271,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44675,4,0,SUNDAY,18:00 - 18:59,N/A,33.18085743,-97.08566392,No Data,CITY STREET,No Data,35,S MAYHILL RD,2 - WET,3 - RAIN,NO CHARGES,No Data,20,2 - FEMALE
18872038,0,0,N - NOT INJURED,1,0,DISREGARD STOP SIGN OR LIGHT,44676,4,0,MONDAY,11:00 - 11:59,US0377,33.19657898,-97.13937378,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",45,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,84,1 - MALE
18872038,0,0,N - NOT INJURED,1,0,DISREGARD STOP SIGN OR LIGHT,44676,4,0,MONDAY,11:00 - 11:59,US0377,33.19657898,-97.13937378,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",45,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,81,1 - MALE
18872038,0,0,N - NOT INJURED,1,0,DISREGARD STOP SIGN OR LIGHT,44676,4,0,MONDAY,11:00 - 11:59,US0377,33.19657898,-97.13937378,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",45,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,30,1 - MALE
18872038,0,0,N - NOT INJURED,1,0,DISREGARD STOP SIGN OR LIGHT,44676,4,0,MONDAY,11:00 - 11:59,US0377,33.19657898,-97.13937378,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",45,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,50,1 - MALE
18872393,0,0,N - NOT INJURED,1,0,FAILED TO CONTROL SPEED,44676,4,0,MONDAY,06:00 - 06:59,N/A,33.17842567,-97.0580026,No Data,CITY STREET,No Data,30,LAKEVIEW BLVD,2 - WET,2 - CLOUDY,NO CHARGES,No Data,18,1 - MALE
18872908,1,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,44676,4,1,MONDAY,13:00 - 13:59,N/A,33.23243107,-97.16093899,No Data,CITY STREET,No Data,40,N BONNIE BRAE ST,1 - DRY,2 - CLOUDY,FAILED TO YIELD RIGHT OF WAY PRIVATE DRIVEWAY,10367274,19,1 - MALE
18872908,1,0,B - SUSPECTED MINOR INJURY,0,1,FAILED TO YIELD RIGHT OF WAY - PRIVATE DRIVE,44676,4,1,MONDAY,13:00 - 13:59,N/A,33.23243107,-97.16093899,No Data,CITY STREET,No Data,40,N BONNIE BRAE ST,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,68,1 - MALE
18873802,0,0,N - NOT INJURED,1,0,FAILED TO SIGNAL OR GAVE WRONG SIGNAL; OVERTAKE AND PASS INSUFFICIENT CLEARANCE,44676,4,0,MONDAY,23:00 - 23:59,N/A,33.2052127,-97.16501565,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM1515,1 - DRY,1 - CLEAR,NO CHARGES,No Data,19,2 - FEMALE
18873802,0,0,N - NOT INJURED,1,0,FAILED TO SIGNAL OR GAVE WRONG SIGNAL; OVERTAKE AND PASS INSUFFICIENT CLEARANCE,44676,4,0,MONDAY,23:00 - 23:59,N/A,33.2052127,-97.16501565,2,FARM TO MARKET,"2 LANE, 2 WAY",45,FM1515,1 - DRY,1 - CLEAR,FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY,10380258,40,1 - MALE
18878189,0,0,N - NOT INJURED,1,0,DRIVER INATTENTION; FAILED TO CONTROL SPEED,44676,4,0,MONDAY,14:00 - 14:59,N/A,33.24474255,-97.13180725,2,CITY STREET,"2 LANE, 2 WAY",40,FM2164,1 - DRY,1 - CLEAR,FAILED TO CONTROL SPEED,10367275,41,2 - FEMALE
18878189,0,0,N - NOT INJURED,1,0,DRIVER INATTENTION; FAILED TO CONTROL SPEED,44676,4,0,MONDAY,14:00 - 14:59,N/A,33.24474255,-97.13180725,2,CITY STREET,"2 LANE, 2 WAY",40,FM2164,1 - DRY,1 - CLEAR,NO CHARGES,No Data,18,2 - FEMALE
18879472,1,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,44676,4,1,MONDAY,08:00 - 08:59,STUART RD,33.24463418,-97.12240246,No Data,CITY STREET,No Data,35,E WINDSOR DR,1 - DRY,2 - CLOUDY,FAILED TO YIELD RIGHT OF WAY STOP AND GO INTERSECTION,10367272,82,2 - FEMALE
18879472,1,0,N - NOT INJURED,1,0,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,44676,4,1,MONDAY,08:00 - 08:59,STUART RD,33.24463418,-97.12240246,No Data,CITY STREET,No Data,35,E WINDSOR DR,1 - DRY,2 - CLOUDY,NO CHARGES,No Data,12,1 - MALE
18879472,1,0,C - POSSIBLE INJURY,0,1,FAILED TO YIELD RIGHT OF WAY - STOP SIGN,44676,4,1,MONDAY,08:00 - 08:59,STUART RD,33.24463418,-97.12240246,No Data,CITY STREET,No Data,35,E WINDSOR DR,1 - DRY,2 - CLOUDY,NO DRVER LICENSE,10367273,46,2 - FEMALE
18880321,0,0,N - NOT INJURED,1,0,DRIVER INATTENTION,44676,4,0,MONDAY,21:00 - 21:59,NOT REPORTED,33.19527247,-97.13188946,4,INTERSTATE,"4 OR MORE LANES, DIVIDED",70,IH0035E,1 - DRY,1 - CLEAR,NO CHARGES,No Data,28,1 - MALE
